rep,position,fraction,latency_ns,outlier
1,3702446,0.185274,36940,0
1,3710443,0.185674,34120,0
1,3718439,0.186074,35887,0
1,3726436,0.186475,34417,0
1,3734433,0.186875,34314,0
1,3741562,0.187231,68138,1
1,3742429,0.187275,34570,0
1,3750426,0.187675,34965,0
1,3755778,0.187943,64514,1
1,3755787,0.187943,67744,1
1,3755797,0.187944,89298,1
1,3755798,0.187944,84796,1
1,3755799,0.187944,80072,1
1,3755800,0.187944,75493,1
1,3755801,0.187944,70879,1
1,3755802,0.187944,66351,1
1,3755809,0.187944,93308,1
1,3755810,0.187944,88786,1
1,3755811,0.187945,84170,1
1,3755812,0.187945,79570,1
1,3755813,0.187945,75058,1
1,3755814,0.187945,70505,1
1,3755815,0.187945,65776,1
1,3755824,0.187945,112772,1
1,3755825,0.187945,108561,1
1,3755826,0.187945,104206,1
1,3755827,0.187945,99899,1
1,3755828,0.187945,95680,1
1,3755829,0.187945,91142,1
1,3755830,0.187945,86609,1
1,3755831,0.187946,82549,1
1,3755832,0.187946,78181,1
1,3755833,0.187946,73723,1
1,3755834,0.187946,69210,1
1,3755835,0.187946,69349,1
1,3755836,0.187946,64880,1
1,3755840,0.187946,95219,1
1,3755841,0.187946,90628,1
1,3755842,0.187946,86032,1
1,3755843,0.187946,89104,1
1,3755844,0.187946,84417,1
1,3755845,0.187946,79862,1
1,3755846,0.187946,75377,1
1,3755847,0.187946,70746,1
1,3755848,0.187946,66174,1
1,3755856,0.187947,97339,1
1,3755857,0.187947,92803,1
1,3755858,0.187947,88311,1
1,3755859,0.187947,83704,1
1,3755860,0.187947,79023,1
1,3755861,0.187947,74469,1
1,3755862,0.187947,69819,1
1,3755863,0.187947,65306,1
1,3755871,0.187948,92407,1
1,3755872,0.187948,87751,1
1,3755873,0.187948,83185,1
1,3755874,0.187948,78640,1
1,3755875,0.187948,73986,1
1,3755876,0.187948,69309,1
1,3755877,0.187948,64679,1
1,3755885,0.187948,93781,1
1,3755886,0.187948,89174,1
1,3755887,0.187948,84427,1
1,3755888,0.187948,79929,1
1,3755889,0.187948,75326,1
1,3755890,0.187948,70676,1
1,3755891,0.187949,66216,1
1,3755899,0.187949,100178,1
1,3755900,0.187949,95539,1
1,3755901,0.187949,91151,1
1,3755902,0.187949,86556,1
1,3755903,0.187949,81859,1
1,3755904,0.187949,77169,1
1,3755905,0.187949,72654,1
1,3755906,0.187949,68091,1
1,3755914,0.18795,96836,1
1,3755915,0.18795,92262,1
1,3755916,0.18795,87519,1
1,3755917,0.18795,82955,1
1,3755918,0.18795,78360,1
1,3755919,0.18795,73767,1
1,3755920,0.18795,69204,1
1,3755921,0.18795,64561,1
1,3755929,0.18795,88753,1
1,3755930,0.18795,84223,1
1,3755931,0.187951,79555,1
1,3755932,0.187951,74904,1
1,3755933,0.187951,70290,1
1,3755934,0.187951,65612,1
1,3755942,0.187951,71929,1
1,3755943,0.187951,67328,1
1,3758422,0.188075,34917,0
1,3760011,0.188155,68994,1
1,3760012,0.188155,64394,1
1,3766419,0.188475,34605,0
1,3774416,0.188876,36858,0
1,3782412,0.189276,35944,0
1,3790409,0.189676,34887,0
1,3798406,0.190076,34208,0
1,3805177,0.190415,66898,1
1,3805918,0.190452,65987,1
1,3806402,0.190476,37188,0
1,3814399,0.190876,35697,0
1,3822396,0.191277,34683,0
1,3825654,0.19144,66802,1
1,3830392,0.191677,34680,0
1,3838389,0.192077,34638,0
1,3846386,0.192477,34685,0
1,3854382,0.192877,34556,0
1,3862379,0.193277,36902,0
1,3870376,0.193677,35652,0
1,3878372,0.194078,37287,0
1,3885573,0.194438,65614,1
1,3885574,0.194438,70094,1
1,3885575,0.194438,65509,1
1,3886369,0.194478,34541,0
1,3894365,0.194878,35521,0
1,3902362,0.195278,35356,0
1,3910359,0.195678,33987,0
1,3913892,0.195855,67169,1
1,3918355,0.196078,36425,0
1,3919864,0.196154,66800,1
1,3926352,0.196479,34925,0
1,3931882,0.196755,64504,1
1,3934349,0.196879,35100,0
1,3942345,0.197279,34597,0
1,3950342,0.197679,36359,0
1,3958339,0.198079,37001,0
1,3963149,0.19832,67624,1
1,3966335,0.198479,34280,0
1,3974332,0.19888,35197,0
1,3982329,0.19928,35800,0
1,3988845,0.199606,69218,1
1,3988846,0.199606,64662,1
1,3990325,0.19968,34664,0
1,3998322,0.20008,35581,0
1,4006318,0.20048,34962,0
1,4014315,0.20088,36062,0
1,4015899,0.20096,68703,1
1,4022312,0.20128,35278,0
1,4029199,0.201625,68725,1
1,4030308,0.201681,34762,0
1,4038305,0.202081,35424,0
1,4046302,0.202481,34976,0
1,4054298,0.202881,35101,0
1,4055227,0.202928,65967,1
1,4061222,0.203228,70969,1
1,4061223,0.203228,66231,1
1,4062295,0.203281,34431,0
1,4070292,0.203681,34839,0
1,4078288,0.204082,34619,0
1,4086285,0.204482,35246,0
1,4094282,0.204882,35748,0
1,4102278,0.205282,34917,0
1,4110275,0.205682,35669,0
1,4118271,0.206082,36185,0
1,4119002,0.206119,70444,1
1,4119003,0.206119,65934,1
1,4126268,0.206483,35577,0
1,4134265,0.206883,35489,0
1,4142261,0.207283,34935,0
1,4150258,0.207683,35821,0
1,4150788,0.20771,70376,1
1,4150789,0.20771,65792,1
1,4154933,0.207917,73619,1
1,4154934,0.207917,68980,1
1,4154935,0.207917,64537,1
1,4158255,0.208083,36029,0
1,4166251,0.208483,41357,0
1,4174248,0.208884,36160,0
1,4182245,0.209284,36360,0
1,4190241,0.209684,35366,0
1,4198238,0.210084,35895,0
1,4200491,0.210197,68482,1
1,4206235,0.210484,34405,0
1,4214231,0.210884,38138,0
1,4222228,0.211284,34157,0
1,4230225,0.211685,34651,0
1,4235891,0.211968,65432,1
1,4238221,0.212085,34742,0
1,4246218,0.212485,36148,0
1,4254214,0.212885,37394,0
1,4262211,0.213285,35624,0
1,4270208,0.213685,34625,0
1,4278204,0.214086,34419,0
1,4280414,0.214196,67393,1
1,4286201,0.214486,34635,0
1,4294198,0.214886,35008,0
1,4302194,0.215286,35157,0
1,4310191,0.215686,35813,0
1,4318188,0.216086,35483,0
1,4326184,0.216487,34995,0
1,4334181,0.216887,34399,0
1,4335943,0.216975,68149,1
1,4342178,0.217287,35682,0
1,4350174,0.217687,37045,0
1,4358171,0.218087,35955,0
1,4366167,0.218487,35280,0
1,4374164,0.218888,34336,0
1,4382161,0.219288,34981,0
1,4390157,0.219688,36031,0
1,4398154,0.220088,35597,0
1,4406151,0.220488,34624,0
1,4414147,0.220888,34110,0
1,4422144,0.221288,36354,0
1,4430141,0.221689,35344,0
1,4438137,0.222089,34263,0
1,4446134,0.222489,35286,0
1,4452532,0.222809,66801,1
1,4454131,0.222889,36341,0
1,4462127,0.223289,35676,0
1,4470124,0.223689,37098,0
1,4472531,0.22381,70435,1
1,4472532,0.22381,65830,1
1,4478121,0.22409,36809,0
1,4486117,0.22449,36340,0
1,4494114,0.22489,35056,0
1,4502110,0.22529,35561,0
1,4510107,0.22569,35375,0
1,4518104,0.22609,36745,0
1,4526100,0.226491,34566,0
1,4532249,0.226798,70985,1
1,4532250,0.226798,66402,1
1,4534097,0.226891,34101,0
1,4542094,0.227291,34673,0
1,4550090,0.227691,35461,0
1,4558087,0.228091,36062,0
1,4566084,0.228491,34815,0
1,4574080,0.228892,34847,0
1,4581334,0.229255,65417,1
1,4582077,0.229292,34644,0
1,4590074,0.229692,34425,0
1,4598070,0.230092,35463,0
1,4606067,0.230492,38260,0
1,4614063,0.230892,35739,0
1,4622060,0.231292,35647,0
1,4630057,0.231693,34895,0
1,4638053,0.232093,34814,0
1,4646050,0.232493,37223,0
1,4654047,0.232893,34972,0
1,4662043,0.233293,36559,0
1,4670040,0.233693,34979,0
1,4678037,0.234094,34343,0
1,4686033,0.234494,35606,0
1,4694030,0.234894,38930,0
1,4702027,0.235294,38237,0
1,4710023,0.235694,37357,0
1,4710926,0.235739,64580,1
1,4713383,0.235862,72479,1
1,4713384,0.235862,67894,1
1,4718020,0.236094,37890,0
1,4718308,0.236109,68177,1
1,4721563,0.236272,72587,1
1,4721564,0.236272,68121,1
1,4726016,0.236495,35252,0
1,4728152,0.236601,68124,1
1,4732169,0.236802,68689,1
1,4732219,0.236805,64525,1
1,4732220,0.236805,64169,1
1,4732221,0.236805,64679,1
1,4734013,0.236895,34480,0
1,4735182,0.236953,66247,1
1,4735183,0.236953,68981,1
1,4735184,0.236953,64362,1
1,4742010,0.237295,34530,0
1,4750006,0.237695,34465,0
1,4755679,0.237979,64506,1
1,4758003,0.238095,35957,0
1,4766000,0.238495,34860,0
1,4772846,0.238838,67133,1
1,4773996,0.238896,35330,0
1,4781993,0.239296,36215,0
1,4782799,0.239336,77290,1
1,4782800,0.239336,72755,1
1,4782801,0.239336,68139,1
1,4789990,0.239696,35292,0
1,4797986,0.240096,38715,0
1,4805983,0.240496,37365,0
1,4813980,0.240896,35751,0
1,4821976,0.241296,34485,0
1,4829973,0.241697,35076,0
1,4832531,0.241825,65669,1
1,4837970,0.242097,34417,0
1,4845966,0.242497,34276,0
1,4846086,0.242503,65353,1
1,4849157,0.242657,64161,1
1,4849158,0.242657,69267,1
1,4849159,0.242657,75881,1
1,4849160,0.242657,81321,1
1,4849161,0.242657,85446,1
1,4849162,0.242657,84643,1
1,4849163,0.242657,87339,1
1,4849164,0.242657,88536,1
1,4849165,0.242657,87288,1
1,4849166,0.242657,84375,1
1,4849167,0.242657,83085,1
1,4849168,0.242657,83117,1
1,4849169,0.242657,82175,1
1,4849170,0.242657,81036,1
1,4849171,0.242657,81960,1
1,4849172,0.242657,80969,1
1,4849173,0.242657,80183,1
1,4849174,0.242657,79637,1
1,4849175,0.242658,75019,1
1,4849176,0.242658,72868,1
1,4849177,0.242658,72552,1
1,4849178,0.242658,69026,1
1,4849179,0.242658,71139,1
1,4849180,0.242658,67543,1
1,4849181,0.242658,65113,1
1,4849182,0.242658,65127,1
1,4853963,0.242897,34302,0
1,4861959,0.243297,35790,0
1,4868276,0.243613,66765,1
1,4869956,0.243697,35808,0
1,4877953,0.244098,34710,0
1,4885949,0.244498,35233,0
1,4893946,0.244898,34891,0
1,4896571,0.245029,83437,1
1,4896572,0.245029,78964,1
1,4896573,0.245029,74407,1
1,4896574,0.245029,69781,1
1,4896575,0.245029,65163,1
1,4901943,0.245298,35665,0
1,4909939,0.245698,33967,0
1,4917936,0.246098,35262,0
1,4924503,0.246427,65298,1
1,4925933,0.246499,35933,0
1,4933929,0.246899,34697,0
1,4941926,0.247299,34213,0
1,4949923,0.247699,35759,0
1,4950142,0.24771,75243,1
1,4950143,0.24771,78725,1
1,4950144,0.24771,74075,1
1,4950145,0.24771,69553,1
1,4950146,0.24771,65010,1
1,4950150,0.24771,64631,1
1,4950151,0.24771,75183,1
1,4950152,0.247711,70534,1
1,4950153,0.247711,76636,1
1,4950154,0.247711,76372,1
1,4950155,0.247711,71751,1
1,4950156,0.247711,67133,1
1,4950158,0.247711,64749,1
1,4957919,0.248099,35819,0
1,4965916,0.248499,34586,0
1,4973912,0.2489,35115,0
1,4981909,0.2493,35266,0
1,4989906,0.2497,35792,0
1,4996743,0.250042,64948,1
1,4996820,0.250046,65083,1
1,4997902,0.2501,35833,0
1,5005899,0.2505,35159,0
1,5007858,0.250598,68436,1
1,5013896,0.2509,34988,0
1,5021892,0.2513,34704,0
1,5029889,0.251701,34281,0
1,5037886,0.252101,35745,0
1,5045882,0.252501,35237,0
1,5048397,0.252627,67256,1
1,5053879,0.252901,34618,0
1,5061876,0.253301,35788,0
1,5069872,0.253701,33985,0
1,5075274,0.253972,65422,1
1,5075275,0.253972,69255,1
1,5075276,0.253972,64679,1
1,5077869,0.254102,34931,0
1,5079491,0.254183,69416,1
1,5079492,0.254183,64735,1
1,5085866,0.254502,34972,0
1,5092825,0.25485,67107,1
1,5093862,0.254902,34837,0
1,5101859,0.255302,36018,0
1,5109855,0.255702,34320,0
1,5117852,0.256102,34518,0
1,5125849,0.256503,35060,0
1,5133845,0.256903,34703,0
1,5141842,0.257303,34277,0
1,5149839,0.257703,35693,0
1,5157835,0.258103,37209,0
1,5164777,0.258451,65931,1
1,5165832,0.258503,35388,0
1,5168427,0.258633,67878,1
1,5173829,0.258904,36704,0
1,5179735,0.259199,66656,1
1,5181825,0.259304,34985,0
1,5189822,0.259704,35621,0
1,5197819,0.260104,36094,0
1,5205815,0.260504,35539,0
1,5213812,0.260904,34980,0
1,5214591,0.260943,67257,1
1,5221808,0.261304,35402,0
1,5227158,0.261572,68141,1
1,5229805,0.261705,36662,0
1,5235768,0.262003,70876,1
1,5235769,0.262003,66248,1
1,5237802,0.262105,36753,0
1,5245798,0.262505,34500,0
1,5253795,0.262905,34515,0
1,5255096,0.26297,72111,1
1,5255097,0.26297,67690,1
1,5261792,0.263305,34898,0
1,5269727,0.263702,68344,1
1,5269788,0.263705,35461,0
1,5271069,0.26377,69638,1
1,5271070,0.26377,65069,1
1,5274276,0.26393,67412,1
1,5277785,0.264106,35498,0
1,5285782,0.264506,34976,0
1,5293778,0.264906,34965,0
1,5294026,0.264918,71372,1
1,5294027,0.264918,66819,1
1,5295060,0.26497,67787,1
1,5301775,0.265306,34849,0
1,5309772,0.265706,37953,0
1,5317768,0.266106,35717,0
1,5325765,0.266507,35104,0
1,5333761,0.266907,35319,0
1,5341758,0.267307,35307,0
1,5349755,0.267707,35555,0
1,5357751,0.268107,35199,0
1,5365748,0.268507,34323,0
1,5373745,0.268908,37485,0
1,5381741,0.269308,34522,0
1,5389738,0.269708,34999,0
1,5397735,0.270108,36593,0
1,5405731,0.270508,37301,0
1,5413728,0.270908,35797,0
1,5421725,0.271309,36151,0
1,5429721,0.271709,35058,0
1,5437718,0.272109,34817,0
1,5445715,0.272509,35848,0
1,5453711,0.272909,34810,0
1,5461708,0.273309,35380,0
1,5463752,0.273412,64456,1
1,5469704,0.273709,34983,0
1,5477701,0.27411,35196,0
1,5485698,0.27451,34629,0
1,5493694,0.27491,34326,0
1,5501691,0.27531,35283,0
1,5509688,0.27571,35212,0
1,5511027,0.275777,69596,1
1,5511028,0.275777,65024,1
1,5517684,0.27611,35831,0
1,5524036,0.276428,64256,1
1,5525681,0.276511,34514,0
1,5533678,0.276911,35008,0
1,5539733,0.277214,64408,1
1,5541674,0.277311,37680,0
1,5549671,0.277711,34087,0
1,5557668,0.278111,34291,0
1,5565664,0.278511,36326,0
1,5573661,0.278912,35990,0
1,5578282,0.279143,67494,1
1,5581657,0.279312,36072,0
1,5589654,0.279712,35053,0
1,5597651,0.280112,37703,0
1,5605647,0.280512,35439,0
1,5613644,0.280912,37051,0
1,5619029,0.281182,72950,1
1,5619030,0.281182,68402,1
1,5621641,0.281313,36665,0
1,5626616,0.281561,71384,1
1,5626617,0.281562,66781,1
1,5629637,0.281713,34799,0
1,5637634,0.282113,35020,0
1,5645631,0.282513,35375,0
1,5653627,0.282913,34773,0
1,5655552,0.283009,68766,1
1,5655553,0.28301,64176,1
1,5661624,0.283313,34254,0
1,5669621,0.283713,36133,0
1,5672531,0.283859,69359,1
1,5672532,0.283859,64863,1
1,5677617,0.284114,35362,0
1,5685614,0.284514,36177,0
1,5693610,0.284914,43038,0
1,5701607,0.285314,35094,0
1,5709604,0.285714,34879,0
1,5717600,0.286114,35727,0
1,5725597,0.286515,37584,0
1,5732303,0.28685,68249,1
1,5733594,0.286915,34997,0
1,5736373,0.287054,64162,1
1,5741590,0.287315,36050,0
1,5742699,0.28737,68677,1
1,5742700,0.28737,64224,1
1,5749057,0.287689,67368,1
1,5749587,0.287715,34834,0
1,5757584,0.288115,34793,0
1,5765580,0.288515,34190,0
1,5773577,0.288916,34454,0
1,5781574,0.289316,36288,0
1,5789570,0.289716,37728,0
1,5794492,0.289962,65072,1
1,5797567,0.290116,35818,0
1,5805564,0.290516,34513,0
1,5811919,0.290834,67097,1
1,5813560,0.290916,35436,0
1,5821557,0.291317,38639,0
1,5829553,0.291717,37213,0
1,5837550,0.292117,37195,0
1,5845547,0.292517,35694,0
1,5848736,0.292677,69798,1
1,5848737,0.292677,65255,1
1,5853543,0.292917,35709,0
1,5861540,0.293317,35907,0
1,5869537,0.293717,35140,0
1,5877533,0.294118,37581,0
1,5885530,0.294518,34556,0
1,5891157,0.294799,64343,1
1,5893527,0.294918,34976,0
1,5894728,0.294978,64376,1
1,5894729,0.294978,64922,1
1,5894730,0.294978,67243,1
1,5894731,0.294978,67492,1
1,5894732,0.294978,66361,1
1,5894733,0.294978,65321,1
1,5899272,0.295205,65733,1
1,5901523,0.295318,35071,0
1,5909520,0.295718,35144,0
1,5917517,0.296118,34742,0
1,5925513,0.296519,34356,0
1,5926001,0.296543,65433,1
1,5929812,0.296734,71675,1
1,5929813,0.296734,67118,1
1,5930940,0.29679,65588,1
1,5933510,0.296919,35645,0
1,5941506,0.297319,34909,0
1,5944155,0.297451,65279,1
1,5949503,0.297719,35118,0
1,5957500,0.298119,34898,0
1,5965496,0.298519,35482,0
1,5973493,0.29892,35424,0
1,5981490,0.29932,34309,0
1,5989486,0.29972,36361,0
1,5997483,0.30012,36044,0
1,6005480,0.30052,36953,0
1,6013476,0.30092,37257,0
1,6021473,0.301321,34593,0
1,6026391,0.301567,71194,1
1,6026392,0.301567,66654,1
1,6029470,0.301721,35362,0
1,6037466,0.302121,40845,0
1,6045463,0.302521,34554,0
1,6053460,0.302921,35665,0
1,6056649,0.303081,66828,1
1,6061456,0.303321,37334,0
1,6069104,0.303704,78090,1
1,6069105,0.303704,76642,1
1,6069106,0.303704,72049,1
1,6069107,0.303704,67451,1
1,6069108,0.303704,87077,1
1,6069109,0.303704,103292,1
1,6069110,0.303704,98787,1
1,6069111,0.303704,94135,1
1,6069112,0.303704,89469,1
1,6069113,0.303704,84878,1
1,6069114,0.303705,80375,1
1,6069115,0.303705,75781,1
1,6069116,0.303705,73365,1
1,6069117,0.303705,74695,1
1,6069118,0.303705,70180,1
1,6069119,0.303705,65637,1
1,6069453,0.303721,36838,0
1,6077449,0.304122,34869,0
1,6085446,0.304522,36514,0
1,6091404,0.30482,68255,1
1,6092403,0.30487,68365,1
1,6093443,0.304922,37020,0
1,6101439,0.305322,34634,0
1,6109436,0.305722,35713,0
1,6110338,0.305767,68777,1
1,6110339,0.305767,64240,1
1,6111725,0.305837,68339,1
1,6117433,0.306122,34962,0
1,6125429,0.306523,35267,0
1,6133426,0.306923,35879,0
1,6141423,0.307323,35615,0
1,6149419,0.307723,34967,0
1,6157416,0.308123,34920,0
1,6165413,0.308523,34719,0
1,6170831,0.308795,73389,1
1,6170832,0.308795,68857,1
1,6170833,0.308795,64304,1
1,6173409,0.308924,35640,0
1,6181406,0.309324,34845,0
1,6187385,0.309623,67645,1
1,6189402,0.309724,36182,0
1,6197399,0.310124,36262,0
1,6205396,0.310524,35100,0
1,6213392,0.310924,34853,0
1,6218829,0.311196,72005,1
1,6218830,0.311196,67376,1
1,6221389,0.311325,34392,0
1,6229386,0.311725,36030,0
1,6237382,0.312125,36147,0
1,6245379,0.312525,35710,0
1,6245738,0.312543,69334,1
1,6245739,0.312543,64814,1
1,6253376,0.312925,34870,0
1,6255602,0.313037,67752,1
1,6261372,0.313325,34300,0
1,6269369,0.313725,36407,0
1,6277366,0.314126,35819,0
1,6285362,0.314526,35807,0
1,6293359,0.314926,34276,0
1,6301355,0.315326,36404,0
1,6309352,0.315726,36357,0
1,6317349,0.316126,35093,0
1,6325345,0.316527,35969,0
1,6333342,0.316927,35903,0
1,6341339,0.317327,36880,0
1,6349335,0.317727,34744,0
1,6357332,0.318127,36113,0
1,6365329,0.318527,36697,0
1,6373325,0.318928,34095,0
1,6374653,0.318994,66352,1
1,6377011,0.319112,67649,1
1,6381322,0.319328,35940,0
1,6389319,0.319728,35114,0
1,6392084,0.319866,66518,1
1,6392085,0.319866,65765,1
1,6392094,0.319867,67564,1
1,6392095,0.319867,64356,1
1,6394436,0.319984,68350,1
1,6397315,0.320128,34185,0
1,6405312,0.320528,34945,0
1,6410574,0.320792,68480,1
1,6412668,0.320896,64750,1
1,6413309,0.320928,36366,0
1,6421305,0.321328,36138,0
1,6422383,0.321382,64316,1
1,6429302,0.321729,36671,0
1,6437298,0.322129,35980,0
1,6445295,0.322529,35356,0
1,6453012,0.322915,64654,1
1,6453292,0.322929,35219,0
1,6461288,0.323329,35898,0
1,6461630,0.323346,65824,1
1,6464761,0.323503,68325,1
1,6469285,0.323729,36472,0
1,6477282,0.32413,36163,0
1,6485278,0.32453,35440,0
1,6493275,0.32493,34802,0
1,6501272,0.32533,35442,0
1,6509268,0.32573,34848,0
1,6517265,0.32613,36287,0
1,6525262,0.326531,35068,0
1,6533258,0.326931,34734,0
1,6541255,0.327331,36639,0
1,6549251,0.327731,35054,0
1,6557248,0.328131,37094,0
1,6565245,0.328531,34530,0
1,6573241,0.328932,36718,0
1,6581238,0.329332,37654,0
1,6589235,0.329732,35737,0
1,6597231,0.330132,35845,0
1,6605228,0.330532,35639,0
1,6613225,0.330932,34594,0
1,6619216,0.331232,71452,1
1,6619217,0.331232,66854,1
1,6621221,0.331332,36077,0
1,6629218,0.331733,36210,0
1,6637215,0.332133,35557,0
1,6645211,0.332533,35530,0
1,6653208,0.332933,34851,0
1,6661205,0.333333,36201,0
1,6669201,0.333733,37889,0
1,6677198,0.334134,36341,0
1,6685194,0.334534,35357,0
1,6693191,0.334934,34335,0
1,6701188,0.335334,33997,0
1,6709184,0.335734,36142,0
1,6716560,0.336103,66117,1
1,6717181,0.336134,34522,0
1,6725178,0.336535,35297,0
1,6733174,0.336935,34597,0
1,6741171,0.337335,35669,0
1,6749168,0.337735,34454,0
1,6757164,0.338135,35651,0
1,6765161,0.338535,34825,0
1,6773158,0.338936,34794,0
1,6780469,0.339301,78468,1
1,6780470,0.339301,73871,1
1,6780471,0.339302,69214,1
1,6780472,0.339302,64633,1
1,6781154,0.339336,36786,0
1,6789151,0.339736,35774,0
1,6797147,0.340136,36955,0
1,6804733,0.340516,67132,1
1,6805144,0.340536,34403,0
1,6810469,0.340803,67805,1
1,6813141,0.340936,35933,0
1,6821137,0.341336,34904,0
1,6829134,0.341737,35002,0
1,6837131,0.342137,35456,0
1,6845127,0.342537,34406,0
1,6853124,0.342937,37480,0
1,6861121,0.343337,35107,0
1,6862104,0.343387,64352,1
1,6869117,0.343737,36992,0
1,6877114,0.344138,35413,0
1,6885111,0.344538,35774,0
1,6893107,0.344938,36453,0
1,6901104,0.345338,35677,0
1,6909100,0.345738,34708,0
1,6913105,0.345939,64885,1
1,6917097,0.346138,36018,0
1,6925094,0.346539,35016,0
1,6933090,0.346939,36617,0
1,6941087,0.347339,35003,0
1,6949084,0.347739,36840,0
1,6957080,0.348139,35122,0
1,6958996,0.348235,69403,1
1,6958997,0.348235,73271,1
1,6958998,0.348235,68690,1
1,6958999,0.348235,64200,1
1,6965077,0.348539,36846,0
1,6971714,0.348872,64757,1
1,6973074,0.34894,35484,0
1,6981070,0.34934,39169,0
1,6989067,0.34974,35202,0
1,6997064,0.35014,38620,0
1,7005060,0.35054,34756,0
1,7007978,0.350686,73155,1
1,7007979,0.350686,68573,1
1,7013057,0.35094,35780,0
1,7021054,0.351341,34531,0
1,7029050,0.351741,36165,0
1,7037047,0.352141,37060,0
1,7045043,0.352541,34405,0
